modeldb_id,icg_id,ion_class,suffix,gbar_name,gbar_default,q10_tau,q10_g,gate_var,gate_power,best_sm,sm1_fit,sm1_err1_ss,sm1_err1_tau,sm2_fit,sm2_err1_ss,sm2_err1_tau,sm3_fit,sm3_err1_ss,sm3_err1_tau,sm4_fit,sm4_err1_ss,sm4_err1_tau,sm5_fit,sm5_err1_ss,sm5_err1_tau,a,b,c,d,vh,A,b1,c1,d1,e1,b2,c2,d2,e2
184176,4308,K,K_T,gbar_K_T,1e-05,2.2846527575630264,1.0000000031679968,h,1,5,True,3.861157404635032e-05,0.05297904716959563,True,2.1287932324242072e-05,0.05297904716959563,True,3.861157404636074e-05,0.13003789818149422,True,3.8611574046375356e-05,0.2262661215869574,True,3.8611574046372334e-05,0.016781862765504918,-0.09997772393412738,6.5989300417974786,1.0,0.0,-62.25512502211351,322.9501987521738,0.06073760596038883,0.003597627487351808,0.00013592116731840268,1.4476601361964466e-06,0.12666230591834854,-0.0022329064950287977,1.6127074157937434e-05,-4.072845937913777e-08
184176,4310,K,Kv3_1,gbar_Kv3_1,1e-05,1.0,1.0,m,1,5,True,8.084366136489061e-07,0.003314764180587676,True,7.832669918907084e-07,0.003314764180587676,True,8.084366136508687e-07,0.0033264082643906195,True,8.084366136432431e-07,0.003328894606359352,True,8.084366136401292e-07,0.0033147641795538973,0.1030925918628284,1.9278442638736324,1.0,0.0,-128.83758167222854,1.0622134526430205,0.013526270678111657,-4.7613668816734925e-05,5.767106015517334e-08,3.718189601199273e-18,-0.02731040510617649,-1.6364677122620483e-07,-2.7616478060651136e-07,-1.0206369017106334e-15
184178,3762,K,Im,gbar_Im,1e-05,2.2989956213002647,1.000000000708999,m,1,5,True,6.632930273541544e-05,1.9920873717749072e-05,True,5.780785493348919e-05,1.9920873717749072e-05,True,6.632930273545778e-05,2.157002209509706e-05,True,6.632930273545618e-05,2.5969000731524536e-05,True,6.632930273543456e-05,1.9149100295763108e-05,0.2001212837795761,-7.005419296363556,1.0,0.0,-34.974569130796375,1030.928406317404,-0.10025600509501943,1.0697324842843003e-05,-2.1154922143832858e-07,1.7303173233741416e-09,-0.09975035948951796,9.831461047734422e-06,1.7914616556393762e-07,1.1107200800001522e-09
184178,3761,K,Im_v2,gbar_Im_v2,1e-05,2.299831605160009,1.000000001763973,m,1,1,True,0.00020989673151573804,0.0360503743973567,True,0.00016852141765046985,0.0360503743973567,True,0.0002098967315157624,0.1536213441822934,True,0.00020989673151578197,0.33858332842495686,True,0.00020989673151571264,0.0360503743973567,0.22994988605949035,-11.039187377880733,1.0,0.0,-49.65799049483112,1194.2674019654592,0.16280222648025353,0.0037490586853866728,2.90234056705958e-05,,0.08692869208877557,-0.0009658557066977821,3.3392426038845275e-06,
184178,3763,K,K_P,gbar_K_P,1e-05,2.2996939565047687,1.0000000000606855,m,2,5,True,7.377900533363847e-07,0.05330815356640908,True,7.078289879519309e-07,0.05330815356640908,True,7.37790053340955e-07,0.0899782035219778,True,7.377900533320972e-07,0.16418362178767282,True,7.377900533231519e-07,0.034943722122315536,0.06849301666024205,-0.9794450537028885,1.0,0.0,-60.74697032214651,253.80690904150288,0.09808533609835526,0.004793601021916001,0.00016369375109769586,2.000987929574181e-06,0.03647013865419716,-0.00026900975142659316,2.393967845521412e-06,-8.121441852083056e-09
184178,3763,K,K_P,gbar_K_P,1e-05,2.2996939565047687,1.0000000000606855,h,1,5,True,0.0009100310970365454,0.008036463985848003,True,0.0003680641507943291,0.008036463985848003,True,0.0009100310970365078,0.04382341893100337,True,0.0009100310970365547,0.20323214691243044,True,0.0009100310970364888,0.004692726866239583,-0.0905082854950812,4.8972848663082384,1.0,0.0,9.930187259230332,3217.043143413558,-0.015695167853112035,0.0005120224928342141,2.4839873788375873e-06,-2.2220312049017912e-08,0.015694641636357573,4.059334803087397e-05,-1.3739459188412602e-06,3.1655520875912903e-09
184178,3764,K,K_T,gbar_K_T,1e-05,2.2846527575630264,1.0000000031679968,m,4,5,True,1.1445839705479902e-06,0.004360361664181542,True,1.1226969488708204e-06,0.004360361664181542,True,1.1445839705913612e-06,0.024184901069802287,True,1.144583970568356e-06,0.1450855595689832,True,1.1445839706095333e-06,0.002267319999628178,0.03448270001156168,-1.6206859345217477,1.0,0.0,-42.853650049970305,7.306799320296405,0.022233989279885756,0.00041801365290456175,5.175555854185036e-06,1.679017637256835e-08,0.044342217975041155,-0.00035693966002031604,9.444591894081727e-07,8.888706922143497e-11
184178,3764,K,K_T,gbar_K_T,1e-05,2.2846527575630264,1.0000000031679968,h,1,5,True,3.861157404636634e-05,0.05297904716959563,True,2.128793310415235e-05,0.05297904716959563,True,3.8611574046380844e-05,0.13003789818149422,True,3.861157404635054e-05,0.2262661215869574,True,3.8611574046363335e-05,0.016781862765504918,-0.0999777239333486,6.59893004173573,1.0,0.0,-62.25512502211351,322.9501987521738,0.06073760596038883,0.003597627487351808,0.00013592116731840268,1.4476601361964466e-06,0.12666230591834854,-0.0022329064950287977,1.6127074157937434e-05,-4.072845937913777e-08
184178,3767,K,Kv3_1,gbar_Kv3_1,1e-05,1.0,1.0,m,1,5,True,8.084366136473768e-07,0.003314764180587676,True,7.832669904483348e-07,0.003314764180587676,True,8.08436613648009e-07,0.0033264082643906195,True,8.084366136517581e-07,0.003328894606359352,True,8.08436613664248e-07,0.0033147641795538973,0.10309259186282906,1.927844263873645,1.0,0.0,-128.83758167222854,1.0622134526430205,0.013526270678111657,-4.7613668816734925e-05,5.767106015517334e-08,3.718189601199273e-18,-0.02731040510617649,-1.6364677122620483e-07,-2.7616478060651136e-07,-1.0206369017106334e-15
184180,3769,K,Im,gbar_Im,1e-05,2.2989956213002647,1.000000000708999,m,1,5,True,6.632930273546934e-05,1.9920873717749072e-05,True,5.7807855140170044e-05,1.9920873717749072e-05,True,6.63293027354364e-05,2.157002209509706e-05,True,6.632930273544211e-05,2.5969000731524536e-05,True,6.632930273543205e-05,1.9149100295763108e-05,0.20012128377908725,-7.005419296320116,1.0,0.0,-34.974569130796375,1030.928406317404,-0.10025600509501943,1.0697324842843003e-05,-2.1154922143832858e-07,1.7303173233741416e-09,-0.09975035948951796,9.831461047734422e-06,1.7914616556393762e-07,1.1107200800001522e-09
184180,3768,K,Im_v2,gbar_Im_v2,1e-05,2.299831605160009,1.000000001763973,m,1,1,True,0.00020989673151573736,0.0360503743973567,True,0.00016852141647955203,0.0360503743973567,True,0.00020989673151570573,0.1536213441822934,True,0.0002098967315157343,0.33858332842495686,True,0.00020989673151574687,0.0360503743973567,0.2299498860605566,-11.039187377934317,1.0,0.0,-49.65799049483112,1194.2674019654592,0.16280222648025353,0.0037490586853866728,2.90234056705958e-05,,0.08692869208877557,-0.0009658557066977821,3.3392426038845275e-06,
184180,3770,K,K_P,gbar_K_P,1e-05,2.2996939565047687,1.0000000000606855,m,2,5,True,7.377900533472362e-07,0.05330815356640908,True,7.078290369925511e-07,0.05330815356640908,True,7.377900533465076e-07,0.0899782035219778,True,7.377900533451515e-07,0.16418362178767282,True,7.377900533401619e-07,0.034943722122315536,0.0684930166602414,-0.979445053702871,1.0,0.0,-60.74697032214651,253.80690904150288,0.09808533609835526,0.004793601021916001,0.00016369375109769586,2.000987929574181e-06,0.03647013865419716,-0.00026900975142659316,2.393967845521412e-06,-8.121441852083056e-09
184180,3770,K,K_P,gbar_K_P,1e-05,2.2996939565047687,1.0000000000606855,h,1,5,True,0.0009100310970365164,0.008036463985848003,True,0.0003680641507939863,0.008036463985848003,True,0.0009100310970365205,0.04382341893100337,True,0.0009100310970365273,0.20323214691243044,True,0.0009100310970364866,0.004692726866239583,-0.09050828549562656,4.897284866345981,1.0,0.0,9.930187259230332,3217.043143413558,-0.015695167853112035,0.0005120224928342141,2.4839873788375873e-06,-2.2220312049017912e-08,0.015694641636357573,4.059334803087397e-05,-1.3739459188412602e-06,3.1655520875912903e-09
184180,3771,K,K_T,gbar_K_T,1e-05,2.2846527575630264,1.0000000031679968,m,4,5,True,1.1445839706460355e-06,0.004360361664181542,True,1.122696953710835e-06,0.004360361664181542,True,1.144583970591918e-06,0.024184901069802287,True,1.1445839705630758e-06,0.1450855595689832,True,1.1445839705927144e-06,0.002267319999628178,0.03448270001156161,-1.6206859345217468,1.0,0.0,-42.853650049970305,7.306799320296405,0.022233989279885756,0.00041801365290456175,5.175555854185036e-06,1.679017637256835e-08,0.044342217975041155,-0.00035693966002031604,9.444591894081727e-07,8.888706922143497e-11
184180,3771,K,K_T,gbar_K_T,1e-05,2.2846527575630264,1.0000000031679968,h,1,5,True,3.861157404638133e-05,0.05297904716959563,True,2.1287933104107356e-05,0.05297904716959563,True,3.861157404638059e-05,0.13003789818149422,True,3.861157404637682e-05,0.2262661215869574,True,3.861157404641844e-05,0.016781862765504918,-0.099977723933281,6.598930041731473,1.0,0.0,-62.25512502211351,322.9501987521738,0.06073760596038883,0.003597627487351808,0.00013592116731840268,1.4476601361964466e-06,0.12666230591834854,-0.0022329064950287977,1.6127074157937434e-05,-4.072845937913777e-08
184180,3774,K,Kv3_1,gbar_Kv3_1,1e-05,1.0,1.0,m,1,5,True,8.084366136636765e-07,0.003314764180587676,True,7.832670155425793e-07,0.003314764180587676,True,8.084366136626569e-07,0.0033264082643906195,True,8.084366136520179e-07,0.003328894606359352,True,8.084366136483547e-07,0.0033147641795538973,0.10309259186282974,1.9278442638736486,1.0,0.0,-128.83758167222854,1.0622134526430205,0.013526270678111657,-4.7613668816734925e-05,5.767106015517334e-08,3.718189601199273e-18,-0.02731040510617649,-1.6364677122620483e-07,-2.7616478060651136e-07,-1.0206369017106334e-15
184182,3776,K,Im,gbar_Im,1e-05,2.2989956213002647,1.000000000708999,m,1,5,True,6.632930273541749e-05,1.9920873717749072e-05,True,5.780785507542208e-05,1.9920873717749072e-05,True,6.632930273541101e-05,2.157002209509706e-05,True,6.632930273546018e-05,2.5969000731524536e-05,True,6.632930273545982e-05,1.9149100295763108e-05,0.20012128377878372,-7.005419296308876,1.0,0.0,-34.974569130796375,1030.928406317404,-0.10025600509501943,1.0697324842843003e-05,-2.1154922143832858e-07,1.7303173233741416e-09,-0.09975035948951796,9.831461047734422e-06,1.7914616556393762e-07,1.1107200800001522e-09
184182,3775,K,Im_v2,gbar_Im_v2,1e-05,2.299831605160009,1.000000001763973,m,1,1,True,0.00020989673151568675,0.0360503743973567,True,0.00016852141773309698,0.0360503743973567,True,0.00020989673151573318,0.1536213441822934,True,0.00020989673151572508,0.33858332842495686,True,0.000209896731515724,0.0360503743973567,0.2299498860450945,-11.039187377164087,1.0,0.0,-49.65799049483112,1194.2674019654592,0.16280222648025353,0.0037490586853866728,2.90234056705958e-05,,0.08692869208877557,-0.0009658557066977821,3.3392426038845275e-06,
184182,3777,K,K_P,gbar_K_P,1e-05,2.2996939565047687,1.0000000000606855,m,2,5,True,7.377900533396511e-07,0.05330815356640908,True,7.078291032643513e-07,0.05330815356640908,True,7.377900533429233e-07,0.0899782035219778,True,7.377900533427312e-07,0.16418362178767282,True,7.377900533304455e-07,0.034943722122315536,0.06849301666024528,-0.9794450537029352,1.0,0.0,-60.74697032214651,253.80690904150288,0.09808533609835526,0.004793601021916001,0.00016369375109769586,2.000987929574181e-06,0.03647013865419716,-0.00026900975142659316,2.393967845521412e-06,-8.121441852083056e-09
184182,3777,K,K_P,gbar_K_P,1e-05,2.2996939565047687,1.0000000000606855,h,1,5,True,0.0009100310970365267,0.008036463985848003,True,0.00036806415079419465,0.008036463985848003,True,0.0009100310970365169,0.04382341893100337,True,0.0009100310970365044,0.20323214691243044,True,0.000910031097036557,0.004692726866239583,-0.09050828548737753,4.897284865898687,1.0,0.0,9.930187259230332,3217.043143413558,-0.015695167853112035,0.0005120224928342141,2.4839873788375873e-06,-2.2220312049017912e-08,0.015694641636357573,4.059334803087397e-05,-1.3739459188412602e-06,3.1655520875912903e-09
184182,3778,K,K_T,gbar_K_T,1e-05,2.2846527575630264,1.0000000031679968,m,4,5,True,1.1445839706058442e-06,0.004360361664181542,True,1.1226969516433197e-06,0.004360361664181542,True,1.1445839705905887e-06,0.024184901069802287,True,1.1445839705158199e-06,0.1450855595689832,True,1.1445839705966431e-06,0.002267319999628178,0.03448270001156187,-1.6206859345217586,1.0,0.0,-42.853650049970305,7.306799320296405,0.022233989279885756,0.00041801365290456175,5.175555854185036e-06,1.679017637256835e-08,0.044342217975041155,-0.00035693966002031604,9.444591894081727e-07,8.888706922143497e-11
